cohort,concept,source_type,variable_or_line,label_or_snippet,source_file,evidence_status
HRS,weight,stata_label,r8wghtref,r8wghtref:w8 r didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r9wghtref,r9wghtref:w9 r didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r10wghtref,r10wghtref:w10 r didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r11wghtref,r11wghtref:w11 r didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r12wghtref,r12wghtref:w12 r didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r13wghtref,r13wghtref:w13 r didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r14wghtref,r14wghtref:w14 r didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s7wghtref,s7wghtref:w7 s didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s8wghtref,s8wghtref:w8 s didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s9wghtref,s9wghtref:w9 s didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s10wghtref,s10wghtref:w10 s didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s11wghtref,s11wghtref:w11 s didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s12wghtref,s12wghtref:w12 s didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s13wghtref,s13wghtref:w13 s didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s14wghtref,s14wghtref:w14 s didn't complete weight: refused,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r7wghttryu,r7wghttryu:w7 r didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r8wghttryu,r8wghttryu:w8 r didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r9wghttryu,r9wghttryu:w9 r didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r10wghttryu,r10wghttryu:w10 r didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r11wghttryu,r11wghttryu:w11 r didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r12wghttryu,r12wghttryu:w12 r didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r13wghttryu,r13wghttryu:w13 r didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r14wghttryu,r14wghttryu:w14 r didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s7wghttryu,s7wghttryu:w7 s didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s8wghttryu,s8wghttryu:w8 s didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s9wghttryu,s9wghttryu:w9 s didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s10wghttryu,s10wghttryu:w10 s didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s11wghttryu,s11wghttryu:w11 s didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s12wghttryu,s12wghttryu:w12 s didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s13wghttryu,s13wghttryu:w13 s didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s14wghttryu,s14wghttryu:w14 s didn't complete weight: tried but unable,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r7wghtequp,r7wghtequp:w7 r didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r8wghtequp,r8wghtequp:w8 r didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r9wghtequp,r9wghtequp:w9 r didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r10wghtequp,r10wghtequp:w10 r didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r11wghtequp,r11wghtequp:w11 r didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r12wghtequp,r12wghtequp:w12 r didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r13wghtequp,r13wghtequp:w13 r didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r14wghtequp,r14wghtequp:w14 r didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s7wghtequp,s7wghtequp:w7 s didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s8wghtequp,s8wghtequp:w8 s didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s9wghtequp,s9wghtequp:w9 s didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s10wghtequp,s10wghtequp:w10 s didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s11wghtequp,s11wghtequp:w11 s didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s12wghtequp,s12wghtequp:w12 s didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s13wghtequp,s13wghtequp:w13 s didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s14wghtequp,s14wghtequp:w14 s didn't complete weight: faulty equipment/space issue,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r7wghtothr,r7wghtothr:w7 r didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r8wghtothr,r8wghtothr:w8 r didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r9wghtothr,r9wghtothr:w9 r didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r10wghtothr,r10wghtothr:w10 r didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r11wghtothr,r11wghtothr:w11 r didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r12wghtothr,r12wghtothr:w12 r didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r13wghtothr,r13wghtothr:w13 r didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r14wghtothr,r14wghtothr:w14 r didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s7wghtothr,s7wghtothr:w7 s didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s8wghtothr,s8wghtothr:w8 s didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s9wghtothr,s9wghtothr:w9 s didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s10wghtothr,s10wghtothr:w10 s didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s11wghtothr,s11wghtothr:w11 s didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s12wghtothr,s12wghtothr:w12 s didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s13wghtothr,s13wghtothr:w13 s didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,s14wghtothr,s14wghtothr:w14 s didn't complete weight: other reason,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r8dcwegt,r8dcwegt:w8 r discrimination reason:weight,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r9dcwegt,r9dcwegt:w9 r discrimination reason:weight,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r10dcwegt,r10dcwegt:w10 r discrimination reason:weight,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r11dcwegt,r11dcwegt:w11 r discrimination reason:weight,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r12dcwegt,r12dcwegt:w12 r discrimination reason:weight,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r13dcwegt,r13dcwegt:w13 r discrimination reason:weight,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r14dcwegt,r14dcwegt:w14 r discrimination reason:weight,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
HRS,weight,stata_label,r15dcwegt,r15dcwegt:w15 r discrimination reason:weight,/mnt/e/Database/七大老年健康数据库数据/3. HRS  美国/HRS_美国/Temp_data/HRS.dta,metadata mention; manual mapping required
